CD55	chr1	207321519	207386804
ENSG00000283044	chr1	207401691	207416236
CR2	chr1	207453024	207489895
CR1	chr1	207496147	207641765
ENSG00000236911	chr1	207551925	207606555
CR1L	chr1	207645113	207738416
ENSG00000285239	chr1	207709024	207711508
CD46	chr1	207752037	207795513
MIR29B2CHG	chr1	207760650	207879115
ENSG00000289071	chr1	207822903	207823546
CD34	chr1	207880972	207911402
ENSG00000285719	chr1	207909992	207917088
LINC02767	chr1	207959292	207969329
PLXNA2	chr1	208022242	208244384
ENSG00000287220	chr1	208106102	208107655
ENSG00000286198	chr1	208244966	208270667
LINC01735	chr1	208606564	208614295
LINC02769	chr1	208626741	208628085
LINC01717	chr1	208728665	208736286
LINC01774	chr1	208972454	208975307
ENSG00000287046	chr1	209107503	209114419
ENSG00000232537	chr1	209147220	209266758
LINC01696	chr1	209325392	209328535
LINC01698	chr1	209367662	209380518
MIR205HG	chr1	209428817	209432848
ENSG00000224260	chr1	209528455	209567673
ENSG00000287902	chr1	209531216	209536354
CAMK1G	chr1	209583714	209613939
LAMB3	chr1	209614870	209652425
HSD11B1-AS1	chr1	209661356	209724125
G0S2	chr1	209675412	209676390
HSD11B1	chr1	209686178	209734949
TRAF3IP3	chr1	209756032	209782320
C1orf74	chr1	209779208	209784559
IRF6	chr1	209785617	209806175
UTP25	chr1	209827972	209857565
SYT14	chr1	209900923	210171389
ENSG00000287343	chr1	209987333	209997092
SERTAD4-AS1	chr1	210231456	210234047
SERTAD4	chr1	210232796	210246631
HHAT	chr1	210328252	210676296
ENSG00000287354	chr1	210362861	210366948
ENSG00000287157	chr1	210386657	210394112
KCNH1	chr1	210676823	211134165
ENSG00000284376	chr1	211108445	211207138
KCNH1-IT1	chr1	211132588	211133374
RCOR3	chr1	211258377	211316385
TRAF5	chr1	211326615	211374946
ENSG00000287033	chr1	211376804	211382717
LINC00467	chr1	211382736	211435570
RD3	chr1	211476522	211492162
ENSG00000223649	chr1	211492255	211492917
SLC30A1	chr1	211571568	211579161
ENSG00000261314	chr1	211583015	211583725
ENSG00000288738	chr1	211605839	211606579
ENSG00000228792	chr1	211635865	211644114
NTRAS	chr1	211639440	211654627
NEK2	chr1	211658657	211675630
NEK2-DT	chr1	211675749	211690103
ENSG00000226868	chr1	211715928	211725402
LPGAT1	chr1	211743457	211830763
LPGAT1-AS1	chr1	211829636	211853703
INTS7	chr1	211940399	212035557
DTL	chr1	212035553	212107400
ENSG00000229983	chr1	212168207	212190259
LINC02608	chr1	212180141	212285130
PPP2R5A	chr1	212285410	212361853
ENSG00000230063	chr1	212297448	212299579
ENSG00000234915	chr1	212299495	212331713
ENSG00000229832	chr1	212357418	212358353
PACC1	chr1	212363928	212414901
ENSG00000287445	chr1	212430269	212432775
NENF	chr1	212432920	212446379
LINC02771	chr1	212466699	212472905
ENSG00000286213	chr1	212504178	212534060
LINC01740	chr1	212545694	212556065
ENSG00000260805	chr1	212557802	212559731
ENSG00000288007	chr1	212559363	212561399
ATF3	chr1	212565334	212620777
ENSG00000235862	chr1	212624284	212626771
GARIN4	chr1	212624474	212626775
LINC02773	chr1	212653305	212665638
BATF3	chr1	212686417	212699840
NSL1	chr1	212726153	212791782
TATDN3	chr1	212791828	212816830
SPATA45	chr1	212830141	212847649
FLVCR1-DT	chr1	212852105	212858139
FLVCR1	chr1	212858275	212899363
ENSG00000282718	chr1	212916787	212917577
VASH2	chr1	212950520	212992037
ANGEL2	chr1	212992182	213015867
RPS6KC1	chr1	213051233	213274774
ENSG00000225233	chr1	213492288	213579267
ENSG00000228255	chr1	213731416	213794587
PROX1-AS1	chr1	213817751	213988508
LINC00538	chr1	213924749	213926654
PROX1	chr1	213983181	214041510
ENSG00000274895	chr1	213983793	213986419
ENSG00000272167	chr1	214028891	214030901
LINC02775	chr1	214051194	214187773
SMYD2	chr1	214281102	214337131
ENSG00000228470	chr1	214344172	214357615
PTPN14	chr1	214348700	214552449
CENPF	chr1	214603185	214664574
ENSG00000287008	chr1	214946909	214988040
KCNK2	chr1	215005775	215237090
ENSG00000282265	chr1	215393646	215394418
KCTD3	chr1	215567304	215621807
USH2A	chr1	215622891	216423448
ENSG00000229242	chr1	215886582	215901464
USH2A-AS2	chr1	216072465	216086917
USH2A-AS1	chr1	216194051	216204366
ESRRG	chr1	216503246	217137755
GPATCH2	chr1	217426992	217631090
SPATA17	chr1	217631324	217871696
SPATA17-AS1	chr1	217781198	217785120
LINC00210	chr1	217892900	217920804
ENSG00000230714	chr1	218031835	218033660
LINC01653	chr1	218043505	218059140
ENSG00000286775	chr1	218046943	218049221
RRP15	chr1	218285293	218337983
TGFB2-AS1	chr1	218344190	218346036
TGFB2	chr1	218345336	218444619
TGFB2-OT1	chr1	218442626	218443996
LINC02869	chr1	218459265	218525978
LINC01710	chr1	218912757	218918714
LYPLAL1-DT	chr1	218976672	219173961
LYPLAL1	chr1	219173869	219212865
ENSG00000223842	chr1	219222248	219225497
ENSG00000277007	chr1	219270774	219273387
ENSG00000287676	chr1	219294982	219297668
LYPLAL1-AS1	chr1	219409039	219459369
ENSG00000238232	chr1	219557192	219557701
ZC3H11B	chr1	219608012	219613105
SLC30A10	chr1	219685427	219959018
EPRS1	chr1	219968600	220046530
BPNT1	chr1	220057482	220090462
IARS2	chr1	220094132	220148041
RAB3GAP2	chr1	220148293	220272529
ENSG00000226927	chr1	220359731	220360183
ENSG00000260505	chr1	220401122	220404033
LINC02779	chr1	220485104	220487558
MARK1	chr1	220528136	220664461
C1orf115	chr1	220690363	220699153
MTARC2	chr1	220748225	220784815
MTARC1	chr1	220786352	220819659
RNU6ATAC35P	chr1	220825620	220826063
ENSG00000272823	chr1	220828676	220829211
LINC01352	chr1	220829255	220832429
HLX-AS1	chr1	220832763	220880140
ENSG00000289142	chr1	220878225	220879201
HLX	chr1	220879431	220885059
LINC02817	chr1	221330080	221336489
ENSG00000232436	chr1	221508559	221510979
ENSG00000286398	chr1	221549362	221554314
ENSG00000286421	chr1	221555550	221563653
DUSP10	chr1	221701424	221742089
LINC01655	chr1	221819842	221840717
LINC02257	chr1	221880981	221978523
LINC02474	chr1	221966341	221984964
LINC01705	chr1	222010825	222064773
ENSG00000236230	chr1	222088806	222389103
ENSG00000226643	chr1	222452738	222454705
ENSG00000276997	chr1	222477252	222504622
HHIPL2	chr1	222522258	222548104
TAF1A	chr1	222557902	222589933
TAF1A-AS1	chr1	222589825	222593843
MIA3	chr1	222618097	222668007
ENSG00000272750	chr1	222658867	222661512
AIDA	chr1	222668013	222713210
BROX	chr1	222712553	222735196
FAM177B	chr1	222737202	222751004
ENSG00000289880	chr1	222742640	222742729
ENSG00000287684	chr1	222743356	222773149
DISP1	chr1	222815022	223005995
ENSG00000287338	chr1	223091872	223103335
TLR5	chr1	223109404	223143248
ENSG00000236846	chr1	223144049	223144954
ENSG00000226601	chr1	223181144	223188154
SUSD4	chr1	223220819	223364233
CCDC185	chr1	223393415	223395465
CAPN8	chr1	223538007	223665723
CAPN2	chr1	223701593	223776018
TP53BP2	chr1	223779893	223845954
ENSG00000288999	chr1	223846081	223846718
ENSG00000291068	chr1	223951394	223992628
ENSG00000290989	chr1	223992743	224010612
ENSG00000278467	chr1	223994262	223995196
FBXO28	chr1	224114111	224162047
DEGS1	chr1	224175756	224193441
ENSG00000232628	chr1	224208741	224213625
ENSG00000237101	chr1	224219613	224228043
NVL	chr1	224227334	224330189
CNIH4	chr1	224356858	224379459
WDR26	chr1	224385146	224437033
CNIH3	chr1	224434660	224740554
CNIH3-AS2	chr1	224608130	224616220
ENSG00000286174	chr1	224703272	224712849
CNIH3-AS1	chr1	224717504	224730662
LINC02813	chr1	224766324	224779335
ENSG00000286719	chr1	224802959	224881355
DNAH14	chr1	224896262	225399292
LBR	chr1	225401502	225428925
LINC02765	chr1	225447233	225465400
ENSG00000282418	chr1	225465021	225473837
ENSG00000289962	chr1	225467092	225467772
ENAH	chr1	225486765	225653142
ENSG00000289602	chr1	225653285	225654323
ENSG00000227496	chr1	225700264	225752258
ENSG00000226349	chr1	225710968	225736274
SRP9	chr1	225777813	225790468
EPHX1	chr1	225810124	225845563
ENSG00000242861	chr1	225840883	225846522
TMEM63A	chr1	225845536	225882380
LEFTY1	chr1	225886282	225911382
PYCR2	chr1	225919877	225924340
ENSG00000248322	chr1	225936411	225937557
LEFTY2	chr1	225936598	225941383
SDE2	chr1	225982702	225999343
ENSG00000289341	chr1	225999615	226000552
H3-3A-DT	chr1	226045561	226061898
H3-3A	chr1	226061851	226072019
LINC01703	chr1	226083590	226090465
ACBD3	chr1	226144679	226186741
ACBD3-AS1	chr1	226148003	226155071
MIXL1	chr1	226223618	226227060
LIN9	chr1	226231149	226309869
ENSG00000289348	chr1	226349171	226353793
PARP1	chr1	226360210	226408154
ENSG00000287627	chr1	226538305	226542729
STUM	chr1	226548764	226609230
ITPKB	chr1	226631690	226739323
ITPKB-IT1	chr1	226656080	226675092
ITPKB-AS1	chr1	226668897	226676345
ENSG00000287259	chr1	226827711	226833906
PSEN2	chr1	226870184	226927726
COQ8A	chr1	226940286	226987544
CDC42BPA	chr1	226989865	227318492
ENSG00000233706	chr1	226992140	226993206
ENSG00000287532	chr1	227123895	227132394
ENSG00000228625	chr1	227178333	227183444
ENSG00000287525	chr1	227280449	227281967
LINC01641	chr1	227393554	227431035
ENSG00000287205	chr1	227518738	227520619
ZNF678	chr1	227563543	227677443
SNAP47	chr1	227728200	227781826
JMJD4	chr1	227730425	227735411
SNAP47-AS1	chr1	227743831	227747191
ENSG00000286389	chr1	227786753	227792179
PRSS38	chr1	227815675	227846470
WNT9A	chr1	227918656	227947932
WNT3A	chr1	228006998	228061271
LINC02809	chr1	228073909	228076550
ARF1	chr1	228082708	228099212
C1orf35	chr1	228100726	228105411
MRPL55	chr1	228106679	228109312
ENSG00000287895	chr1	228119149	228121312
GUK1	chr1	228139962	228148984
GJC2	chr1	228149930	228159826
IBA57-DT	chr1	228164086	228165512
IBA57	chr1	228165804	228182257
OBSCN-AS1	chr1	228203503	228213664
OBSCN	chr1	228208044	228378876
ENSG00000269934	chr1	228238241	228276066
ENSG00000270110	chr1	228295549	228303002
ENSG00000286773	chr1	228329467	228331191
ENSG00000287315	chr1	228357012	228368554
ENSG00000270104	chr1	228384114	228385016
TRIM11	chr1	228393673	228406835
ENSG00000270094	chr1	228394290	228396967
ENSG00000231563	chr1	228407196	228428867
TRIM17	chr1	228407935	228416861
H3-4	chr1	228424845	228425360
H2AC25	chr1	228434777	228457873
H2BC26	chr1	228458103	228463104
RNF187	chr1	228487382	228499899
RHOU	chr1	228735479	228746664
LINC02815	chr1	229022773	229038274
LINC02814	chr1	229087114	229205428
ENSG00000233920	chr1	229223457	229242902
TMEM78	chr1	229249636	229251810
RAB4A-AS1	chr1	229256892	229271242
RAB4A	chr1	229271062	229305894
ENSG00000237481	chr1	229319403	229323087
CCSAP	chr1	229321011	229343294
ENSG00000288862	chr1	229407361	229410570
ACTA1	chr1	229430365	229434104
ENSG00000290037	chr1	229431366	229431839
NUP133	chr1	229440259	229508341
ENSG00000226920	chr1	229440284	229441020
NUP133-DT	chr1	229508369	229514272
ABCB10	chr1	229516582	229558707
TAF5L	chr1	229593134	229626122
URB2	chr1	229626247	229660200
LINC01682	chr1	229812917	229892046
LINC01736	chr1	230002372	230007195
GALNT2	chr1	230057990	230282122
ENSG00000227006	chr1	230258694	230272100
ENSG00000224407	chr1	230280312	230281893
PGBD5	chr1	230314490	230426332
ENSG00000282564	chr1	230426491	230641806
LINC01737	chr1	230592660	230595583
COG2	chr1	230642481	230693982
AGT	chr1	230690776	230745576
ENSG00000244137	chr1	230710698	230795492
CAPN9	chr1	230747384	230802003
ENSG00000225656	chr1	230823641	230824707
C1orf198	chr1	230837119	230869589
ENSG00000223393	chr1	230868259	230879141
ENSG00000288037	chr1	230878662	230890169
ENSG00000287395	chr1	230889949	230895788
TTC13	chr1	230906243	230978875
ARV1	chr1	230978981	231000733
FAM89A	chr1	231018958	231040254
TRIM67	chr1	231162058	231221565
TRIM67-AS1	chr1	231184098	231187627
C1orf131	chr1	231223763	231241187
GNPAT	chr1	231241207	231277973
EXOC8	chr1	231332753	231337852
SPRTN	chr1	231337104	231355023
EGLN1	chr1	231363751	231422287
ENSG00000233461	chr1	231520729	231528618
TSNAX	chr1	231528541	231566524
LINC00582	chr1	231591292	231612090
DISC1	chr1	231626790	232041272
ENSG00000286071	chr1	231767464	231847803
DISC1-IT1	chr1	231925834	231945233
ENSG00000235152	chr1	232160091	232185643
ENSG00000236372	chr1	232174932	232180113
SIPA1L2	chr1	232397965	232630571
LINC01745	chr1	232718071	232722250
LINC01744	chr1	232727251	232751299
MAP10	chr1	232805416	232809929
ENSG00000286774	chr1	232843386	232897660
NTPCR	chr1	232950605	232983882
PCNX2	chr1	232983435	233295725
MAP3K21	chr1	233327724	233385148
ENSG00000287423	chr1	233527544	233543633
ENSG00000289305	chr1	233613570	233613969
KCNK1	chr1	233614106	233672514
ENSG00000286109	chr1	233724454	233730746
ENSG00000286666	chr1	233844621	233865370
ENSG00000287921	chr1	233904104	233905931
SLC35F3	chr1	233904676	234324511
ENSG00000233332	chr1	234212606	234215088
ENSG00000231272	chr1	234261706	234274465
SLC35F3-AS1	chr1	234268583	234272500
ENSG00000236358	chr1	234357006	234365828
ENSG00000273367	chr1	234372186	234372811
COA6-AS1	chr1	234372807	234373664
COA6	chr1	234373456	234385080
TARBP1	chr1	234391313	234479179
LINC01354	chr1	234527887	234531803
ENSG00000288760	chr1	234531338	234532014
ENSG00000286210	chr1	234535963	234539054
ENSG00000287633	chr1	234550542	234554838
ENSG00000230404	chr1	234565298	234570088
ENSG00000289057	chr1	234599568	234600057
IRF2BP2	chr1	234604269	234610178
ENSG00000228830	chr1	234607008	234609483
LINC00184	chr1	234629311	234634780
ENSG00000272362	chr1	234644666	234647571
ENSG00000228044	chr1	234646289	234683176
ENSG00000241475	chr1	234660271	234667104
ENSG00000230628	chr1	234669523	234696153
ENSG00000282097	chr1	234709383	234720220
LINC01132	chr1	234724042	234736720
LINC02961	chr1	234757619	234760056
ENSG00000289377	chr1	234771523	234772799
ENSG00000286263	chr1	234811052	234932653
LINC02971	chr1	234957231	234960022
LNCATV	chr1	234957342	234970062
ENSG00000258082	chr1	234978814	234980804
LINC01348	chr1	235064927	235074220
ENSG00000273416	chr1	235104180	235104609
TOMM20	chr1	235109341	235128837
RBM34	chr1	235131183	235161283
ARID4B	chr1	235131634	235328219
ENSG00000289114	chr1	235161321	235161705
GGPS1	chr1	235327350	235344532
ENSG00000285177	chr1	235366353	235367366
TBCE	chr1	235367360	235452443
B3GALNT2	chr1	235447190	235504452
GNG4	chr1	235547685	235650754
LYST	chr1	235661041	235883724
LYST-AS1	chr1	235839483	235840182
LINC03081	chr1	235942553	235943805
LINC02768	chr1	235957879	235971825
NID1	chr1	235975830	236065109
ENSG00000286142	chr1	236123667	236130415
GPR137B	chr1	236142505	236221865
ERO1B	chr1	236214681	236282019
EDARADD	chr1	236348257	236502915
LGALS8	chr1	236518000	236552981
LGALS8-AS1	chr1	236523052	236524508
ENSG00000273058	chr1	236536162	236536704
ENSG00000230325	chr1	236540094	236550280
HEATR1	chr1	236549005	236604516
ACTN2	chr1	236664141	236764631
MTR	chr1	236795260	236921278
MT1HL1	chr1	237004103	237004441
ENSG00000288099	chr1	237013373	237014200
RYR2	chr1	237042184	237833988
ENSG00000289628	chr1	237814959	237816706
ENSG00000237250	chr1	237862175	237928321
ZP4	chr1	237877864	237890922
ENSG00000234464	chr1	238238943	238404906
LINC01139	chr1	238476542	238486060
ENSG00000231877	chr1	238485445	238538305
ENSG00000287177	chr1	238842767	238848115
ENSG00000287589	chr1	239205138	239212284
ENSG00000259776	chr1	239247808	239250818
CHRM3	chr1	239386565	239915452
CHRM3-AS2	chr1	239703381	239770130
CHRM3-AS1	chr1	239898016	239899872
ENSG00000231979	chr1	239915439	239916955
ENSG00000287102	chr1	240007524	240008381
FMN2	chr1	240014348	240475187
ENSG00000233735	chr1	240177839	240179644
ENSG00000233519	chr1	240400671	240401123
GREM2	chr1	240489573	240612155
ENSG00000224359	chr1	240530452	240530862
ENSG00000231440	chr1	240588522	240590748
ENSG00000230015	chr1	240739131	240743904
ENSG00000226919	chr1	240763334	240776824
RGS7	chr1	240767636	241357374
ENSG00000286496	chr1	241357343	241364054
ENSG00000287516	chr1	241413716	241468661
ENSG00000287738	chr1	241453751	241484995
FH	chr1	241497511	241519799
KMO	chr1	241532134	241595642
OPN3	chr1	241590102	241677376
CHML	chr1	241628851	241640369
ENSG00000287513	chr1	241640555	241641835
WDR64	chr1	241652278	241802777
ENSG00000288723	chr1	241722926	241848128
EXO1	chr1	241847967	241895148
BECN2	chr1	241957767	241959062
MAP1LC3C	chr1	241995490	241999098
PLD5	chr1	242082986	242524697
ENSG00000272865	chr1	242147230	242209129
ENSG00000224525	chr1	242203555	242210827
ENSG00000234116	chr1	243005845	243007468
ENSG00000291216	chr1	243029512	243052252
LINC01347	chr1	243056307	243101744
CEP170	chr1	243124428	243255348
ENSG00000227230	chr1	243135898	243140588
ENSG00000232085	chr1	243164638	243169445
SDCCAG8	chr1	243256034	243500091
AKT3	chr1	243488233	243851079
ENSG00000236031	chr1	243545532	243548329
ENSG00000232184	chr1	243702857	243740821
AKT3-IT1	chr1	243793205	243794400
LINC02774	chr1	243917402	244047317
ENSG00000289055	chr1	244047342	244048245
ZBTB18	chr1	244048547	244057476
ENSG00000229960	chr1	244068820	244093026
ENSG00000286486	chr1	244087306	244090295
ENSG00000237759	chr1	244107365	244109011
ENSG00000287531	chr1	244184953	244187559
ENSG00000289439	chr1	244308554	244325179
C1orf100	chr1	244352635	244389663
ENSG00000240963	chr1	244375100	244409592
ADSS2	chr1	244408494	244451909
CATSPERE	chr1	244454377	244641177
DESI2	chr1	244653103	244709033
ENSG00000284188	chr1	244729701	244731015
ENSG00000282317	chr1	244731024	244731586
ENSG00000287601	chr1	244834374	244835011
COX20	chr1	244835616	244845057
HNRNPU	chr1	244840638	244864560
ENSG00000273175	chr1	244863782	244865295
ENSG00000272195	chr1	244969350	244971088
EFCAB2	chr1	244969682	245127164
KIF26B	chr1	245154985	245709432
KIF26B-AS1	chr1	245206444	245234501
ENSG00000238224	chr1	245614773	245615145
ENSG00000231612	chr1	245673732	245676478
SMYD3	chr1	245749342	246507312
ENSG00000235096	chr1	246025897	246035603
SMYD3-AS1	chr1	246108626	246113866
SMYD3-IT1	chr1	246321663	246322438
LINC01743	chr1	246516039	246524287
TFB2M	chr1	246540561	246566261
CNST	chr1	246566444	246668595
ENSG00000225300	chr1	246605873	246608102
ENSG00000260698	chr1	246682108	246685075
ENSG00000235021	chr1	246690047	246691821
SCCPDH	chr1	246724409	246768137
ENSG00000260855	chr1	246772301	246775772
LINC01341	chr1	246775880	246792385
AHCTF1	chr1	246839098	246931948
ZNF695	chr1	246945547	247008093
ZNF670	chr1	247034637	247078811
ZNF669	chr1	247099962	247104372
ENSG00000286747	chr1	247105405	247108929
LINC02897	chr1	247110160	247112417
ZNF124	chr1	247121975	247172020
ENSG00000259865	chr1	247187281	247188526
ENSG00000290124	chr1	247189576	247189725
ENSG00000290683	chr1	247199399	247210856
ENSG00000232347	chr1	247210691	247241823
VN1R5	chr1	247255972	247257210
ENSG00000289566	chr1	247273385	247286489
ZNF496	chr1	247297412	247331867
ZNF496-DT	chr1	247332054	247393839
ENSG00000286216	chr1	247337886	247348076
NLRP3	chr1	247416156	247449108
OR2B11	chr1	247449118	247458105
OR2W5P	chr1	247488093	247492415
GCSAML	chr1	247507058	247577690
OR2C3	chr1	247524677	247536440
ENSG00000236817	chr1	247565639	247640854
OR2G2	chr1	247588360	247589313
OR2G3	chr1	247605586	247606515
OR14L1P	chr1	247617143	247622372
ENSG00000235749	chr1	247639630	247761255
OR13G1	chr1	247670812	247679739
OR6F1	chr1	247711436	247716646
OR14A2	chr1	247722957	247748141
OR14K1	chr1	247738615	247739559
OR1C1	chr1	247754846	247760556
OR9H1P	chr1	247770169	247779524
OR14A16	chr1	247814660	247824119
OR11L1	chr1	247840928	247841896
TRIM58	chr1	247857187	247880138
OR2W3	chr1	247895587	247896531
OR2T8	chr1	247920252	247923152
OR2AJ1	chr1	247924889	247935339
ENSG00000289367	chr1	247937142	247937864
OR2L8	chr1	247948858	247949796
OR2AK2	chr1	247965233	247966386
ENSG00000290612	chr1	247980872	247991204
OR2L5	chr1	248013660	248024276
OR2L2	chr1	248030070	248042305
OR2L3	chr1	248046836	248063407
ENSG00000290608	chr1	248083522	248087522
OR2L13	chr1	248095184	248101163
OR2M5	chr1	248145148	248146086
OR2M2	chr1	248174821	248181067
OR2M3	chr1	248197265	248212925
OR2M4	chr1	248231417	248244679
OR2T33	chr1	248269917	248277976
OR2T12	chr1	248290139	248303424
OR2M7	chr1	248323630	248324568
OR14C36	chr1	248348775	248349713
OR2T4	chr1	248361665	248362627
OR2T6	chr1	248375746	248391811
OR2T1	chr1	248403048	248408020
OR2T7	chr1	248436359	248444316
OR2T2	chr1	248445512	248455725
OR2T3	chr1	248473351	248474307
ENSG00000229255	chr1	248484245	248485484
OR2T5	chr1	248488589	248491113
OR2G6	chr1	248508073	248527337
ENSG00000224521	chr1	248548756	248565299
OR2T29	chr1	248556912	248562772
OR2T34	chr1	248573801	248574757
OR2T10	chr1	248590487	248597700
OR2T11	chr1	248623557	248635091
OR2T35	chr1	248636356	248645278
OR2T27	chr1	248649838	248655528
OR14I1	chr1	248681322	248682328
LYPD8	chr1	248739415	248755759
SH3BP5L	chr1	248810446	248825915
ZNF672	chr1	248838210	248849517
ZNF692	chr1	248850006	248859144
ZNF692-DT	chr1	248859164	248864796
PGBD2	chr1	248906196	248919946
FAM110C	chr2	38814	46870
ENSG00000227061	chr2	197569	209892
SH3YL1	chr2	217730	266398
ACP1	chr2	264140	278283
ALKAL2	chr2	279558	288851
ENSG00000228643	chr2	286419	301515
ENSG00000235779	chr2	290941	314373
ENSG00000277997	chr2	307683	309424
LINC01865	chr2	317912	342118
ENSG00000236856	chr2	388412	416885
ENSG00000226277	chr2	421057	424059
LINC01874	chr2	490944	503905
ENSG00000284452	chr2	495731	496633
LINC01875	chr2	545805	546667
ENSG00000233633	chr2	558153	578145
TMEM18	chr2	663877	677406
TMEM18-DT	chr2	677186	697382
ENSG00000233970	chr2	692083	693235
ENSG00000227713	chr2	724194	731224
LINC01115	chr2	739588	740164
ENSG00000223751	chr2	740885	749423
ENSG00000231173	chr2	741977	749856
LINC01939	chr2	899462	905539
ENSG00000234796	chr2	910926	921124
SNTG2-AS1	chr2	949257	951502
SNTG2	chr2	950849	1367613
ENSG00000235403	chr2	1059133	1068341
ENSG00000236665	chr2	1158310	1160424
ENSG00000233553	chr2	1341044	1346568
ENSG00000231482	chr2	1366234	1580747
TPO	chr2	1374066	1543711
ENSG00000228613	chr2	1546665	1620113
ENSG00000283766	chr2	1552445	1554701
ENSG00000203635	chr2	1620510	1625419
PXDN	chr2	1631887	1744852
MYT1L	chr2	1789113	2331664
ENSG00000284600	chr2	1795525	1811526
ENSG00000232057	chr2	1824412	1828667
MYT1L-AS1	chr2	2319232	2327110
ENSG00000289941	chr2	2332434	2333258
ENSG00000290112	chr2	2613103	2613395
ENSG00000234929	chr2	2638178	2696442
ENSG00000289608	chr2	2682109	2693895
ENSG00000287583	chr2	2697490	2701812
ENSG00000237720	chr2	2707368	2840512
ENSG00000227364	chr2	2729908	2730957
ENSG00000288786	chr2	2846699	2847049
ENSG00000228391	chr2	2870558	2871231
LINC01250	chr2	2895048	3126026
ENSG00000236760	chr2	3131581	3145780
ENSG00000226649	chr2	3156756	3157797
EIPR1	chr2	3188925	3377830
EIPR1-IT1	chr2	3298341	3301465
TRAPPC12	chr2	3379675	3485094
TRAPPC12-AS1	chr2	3481242	3482409
ENSG00000271868	chr2	3496956	3497428
ADI1	chr2	3497366	3519531
ENSG00000235078	chr2	3519275	3523197
ENSG00000242282	chr2	3531813	3536873
RNASEH1	chr2	3541430	3558333
RNASEH1-DT	chr2	3558419	3564842
ENSG00000287126	chr2	3568505	3575100
RPS7	chr2	3575260	3580920
COLEC11	chr2	3594832	3644644
ENSG00000237370	chr2	3603397	3604242
ENSG00000289136	chr2	3650922	3652083
ALLC	chr2	3658200	3702671
ENSG00000224661	chr2	3702585	3704153
DCDC2C	chr2	3703575	3848008
LINC01304	chr2	3957652	3974124
ENSG00000229550	chr2	4136644	4140731
ENSG00000291325	chr2	4284012	4630252
LINC01249	chr2	4628216	4656498
ENSG00000289300	chr2	5071437	5073451
ENSG00000232835	chr2	5549780	5556031
LINC01248	chr2	5602505	5691488
ENSG00000230090	chr2	5618327	5691118
SOX11	chr2	5692384	5701385
ENSG00000242540	chr2	5696220	5719670
ENSG00000236106	chr2	5726253	5730355
LINC01810	chr2	5810641	5812670
SILC1	chr2	5932543	6003510
ENSG00000234275	chr2	6258348	6341788
LINC01247	chr2	6366010	6375422
LINC01824	chr2	6495651	6511839
MIR7515HG	chr2	6615389	6651104
ENSG00000286851	chr2	6649706	6650897
LINC00487	chr2	6728177	6770311
NRIR	chr2	6819463	6840464
CMPK2	chr2	6840570	6866635
RSAD2	chr2	6865557	6898239
ENSG00000271947	chr2	6905724	6906301
GRASLND	chr2	6911754	6918734
RNF144A	chr2	6917412	7068286
ENSG00000223884	chr2	7045329	7077916
LINC02973	chr2	7260871	7261504
ENSG00000229727	chr2	7383227	7450544
ENSG00000287119	chr2	7671330	7675736
ENSG00000230515	chr2	7671604	7672246
LINC01871	chr2	7725682	7732268
ENSG00000290050	chr2	7748569	7749277
ENSG00000290092	chr2	7876670	7891784
ENSG00000226506	chr2	7886767	7899725
LINC00298	chr2	7922425	8278186
ENSG00000286857	chr2	7937282	7953402
LINC00299	chr2	7988683	8488284
ENSG00000229740	chr2	8139335	8144950
ENSG00000289191	chr2	8281464	8282581
LINC01814	chr2	8461703	8592903
ENSG00000285591	chr2	8488420	8505027
ENSG00000231083	chr2	8600892	8622942
ID2-AS1	chr2	8666636	8681864
ID2	chr2	8678845	8684461
KIDINS220	chr2	8721081	8837630
MBOAT2	chr2	8852690	9003709
ENSG00000290023	chr2	9004095	9004684
ENSG00000242136	chr2	9103440	9105114
ENSG00000261104	chr2	9106593	9109865
ENSG00000244310	chr2	9110457	9116947
ENSG00000240980	chr2	9143166	9146106
ASAP2	chr2	9206765	9405683
ITGB1BP1	chr2	9403475	9423528
CPSF3	chr2	9423651	9473101
IAH1	chr2	9473658	9496543
ADAM17	chr2	9488486	9556732
ENSG00000239300	chr2	9501466	9512413
ENSG00000271855	chr2	9555899	9556775
YWHAQ	chr2	9583967	9630997
ENSG00000240687	chr2	9638707	9712920
ENSG00000244260	chr2	9671875	9708413
ENSG00000243491	chr2	9757496	9770341
TAF1B	chr2	9843443	9934416
ENSG00000269973	chr2	9936360	9939590
ENSG00000287305	chr2	9939088	9950817
GRHL1	chr2	9951693	10002277
ENSG00000289033	chr2	9996244	10009762
ENSG00000188525	chr2	10001757	10006030
ENSG00000260476	chr2	10021578	10022825
ENSG00000260077	chr2	10039092	10040663
KLF11	chr2	10042849	10054836
ENSG00000271787	chr2	10054421	10054866
CYS1	chr2	10056473	10080944
ENSG00000233502	chr2	10083781	10086101
RRM2	chr2	10120698	10211725
ENSG00000285872	chr2	10287704	10302485
HPCAL1	chr2	10302889	10427617
ODC1	chr2	10439968	10448327
ODC1-DT	chr2	10448654	10457693
NOL10	chr2	10562347	10689987
ENSG00000234818	chr2	10589166	10604830
RN7SL832P	chr2	10690344	10692099
ENSG00000236162	chr2	10717773	10720952
ATP6V1C2	chr2	10721100	10785110
ENSG00000272275	chr2	10767875	10770058
PDIA6	chr2	10783391	10837977
